"competicion","pilotos","pos_final","para_box","año"
"German Grand Prix","alonso",8,3,2018
"German Grand Prix","max_verstappen",6,3,2018
"German Grand Prix","stroll",18,2,2018
"German Grand Prix","sirotkin",20,2,2018
"German Grand Prix","perez",10,1,2018
"German Grand Prix","leclerc",15,3,2018
"Hungarian Grand Prix","hamilton",1,1,2018
"Hungarian Grand Prix","kevin_magnussen",8,1,2018
"Hungarian Grand Prix","ricciardo",5,1,2018
"Hungarian Grand Prix","ericsson",17,1,2018
"Hungarian Grand Prix","vettel",2,1,2018
"Hungarian Grand Prix","alonso",9,1,2018
"Hungarian Grand Prix","perez",10,1,2018
"Hungarian Grand Prix","vandoorne",16,1,2018
"Hungarian Grand Prix","hulkenberg",7,2,2018
"Hungarian Grand Prix","stroll",18,1,2018
"Hungarian Grand Prix","sainz",11,1,2018
"Hungarian Grand Prix","ocon",12,1,2018
"Hungarian Grand Prix","brendon_hartley",19,1,2018
"Hungarian Grand Prix","gasly",13,1,2018
"Hungarian Grand Prix","raikkonen",3,2,2018
"Hungarian Grand Prix","sirotkin",20,1,2018
"Hungarian Grand Prix","grosjean",14,1,2018
"Hungarian Grand Prix","bottas",4,1,2018
"Belgian Grand Prix","sainz",12,2,2018
"Belgian Grand Prix","max_verstappen",5,2,2018
"Belgian Grand Prix","kevin_magnussen",8,2,2018
"Belgian Grand Prix","perez",10,2,2018
"Belgian Grand Prix","brendon_hartley",19,2,2018
"Belgian Grand Prix","gasly",13,2,2018
"Belgian Grand Prix","hamilton",1,2,2018
"Belgian Grand Prix","grosjean",14,2,2018
"Belgian Grand Prix","stroll",18,2,2018
"Belgian Grand Prix","sirotkin",20,2,2018
"Belgian Grand Prix","vettel",2,2,2018
"Belgian Grand Prix","ocon",11,2,2018
"Belgian Grand Prix","ericsson",17,2,2018
"Belgian Grand Prix","bottas",4,3,2018
"Belgian Grand Prix","raikkonen",3,2,2018
"Belgian Grand Prix","vandoorne",16,3,2018
"Italian Grand Prix","max_verstappen",5,1,2018
"Italian Grand Prix","perez",9,1,2018
"Italian Grand Prix","sirotkin",20,1,2018
"Italian Grand Prix","hamilton",1,1,2018
"Italian Grand Prix","sainz",12,1,2018
"Italian Grand Prix","grosjean",14,1,2018
"Italian Grand Prix","stroll",17,1,2018
"Italian Grand Prix","vandoorne",16,1,2018
"Italian Grand Prix","vettel",2,2,2018
"Italian Grand Prix","gasly",13,1,2018
"Italian Grand Prix","hulkenberg",7,2,2018
"Italian Grand Prix","ericsson",18,2,2018
"Italian Grand Prix","ocon",10,1,2018
"Italian Grand Prix","raikkonen",3,1,2018
"Italian Grand Prix","leclerc",15,1,2018
"Italian Grand Prix","ricciardo",6,1,2018
"Italian Grand Prix","kevin_magnussen",8,1,2018
"Italian Grand Prix","bottas",4,1,2018
"Singapore Grand Prix","max_verstappen",5,1,2018
"Singapore Grand Prix","perez",10,3,2018
"Singapore Grand Prix","sainz",12,1,2018
"Singapore Grand Prix","grosjean",14,1,2018
"Singapore Grand Prix","brendon_hartley",19,2,2018
"Singapore Grand Prix","sirotkin",20,2,2018
"Singapore Grand Prix","stroll",17,1,2018
"Singapore Grand Prix","bottas",4,1,2018
"Singapore Grand Prix","alonso",8,1,2018
"Singapore Grand Prix","hulkenberg",7,1,2018
"Singapore Grand Prix","vandoorne",16,1,2018
"Singapore Grand Prix","leclerc",15,1,2018
"Singapore Grand Prix","ericsson",18,1,2018
"Singapore Grand Prix","raikkonen",3,1,2018
"Singapore Grand Prix","kevin_magnussen",9,3,2018
"Singapore Grand Prix","hamilton",1,1,2018
"Singapore Grand Prix","vettel",2,1,2018
"Singapore Grand Prix","ricciardo",6,1,2018
"Singapore Grand Prix","gasly",13,1,2018
"Russian Grand Prix","sirotkin",20,1,2018
"Russian Grand Prix","alonso",9,1,2018
"Russian Grand Prix","sainz",12,1,2018
"Russian Grand Prix","max_verstappen",5,1,2018
"Russian Grand Prix","perez",10,1,2018
"Russian Grand Prix","vandoorne",16,1,2018
"Russian Grand Prix","vettel",2,1,2018
"Russian Grand Prix","hulkenberg",8,1,2018
"Russian Grand Prix","grosjean",14,1,2018
"Russian Grand Prix","stroll",17,1,2018
"Russian Grand Prix","bottas",3,1,2018
"Russian Grand Prix","ocon",11,1,2018
"Russian Grand Prix","ericsson",18,2,2018
"Russian Grand Prix","hamilton",1,1,2018
"Russian Grand Prix","leclerc",15,1,2018
"Russian Grand Prix","brendon_hartley",19,1,2018
"Russian Grand Prix","ricciardo",6,1,2018
"Russian Grand Prix","raikkonen",4,1,2018
"Russian Grand Prix","kevin_magnussen",7,1,2018
"Japanese Grand Prix","bottas",3,1,2018
"Japanese Grand Prix","alonso",10,1,2018
"Japanese Grand Prix","stroll",17,2,2018
"Japanese Grand Prix","perez",7,1,2018
"Japanese Grand Prix","sirotkin",20,2,2018
"Japanese Grand Prix","vandoorne",16,1,2018
"Japanese Grand Prix","vettel",2,1,2018
"Japanese Grand Prix","hulkenberg",9,1,2018
"Japanese Grand Prix","sainz",12,1,2018
"Japanese Grand Prix","leclerc",15,2,2018
"Japanese Grand Prix","ocon",11,1,2018
"Japanese Grand Prix","ericsson",18,1,2018
"Japanese Grand Prix","hamilton",1,1,2018
"Japanese Grand Prix","raikkonen",4,1,2018
"Japanese Grand Prix","brendon_hartley",19,1,2018
"Japanese Grand Prix","grosjean",13,1,2018
"Japanese Grand Prix","gasly",14,1,2018
"Japanese Grand Prix","max_verstappen",5,1,2018
"Japanese Grand Prix","ricciardo",6,1,2018
"Japanese Grand Prix","kevin_magnussen",8,1,2018
"United States Grand Prix","vettel",2,1,2018
"United States Grand Prix","ocon",11,1,2018
"United States Grand Prix","brendon_hartley",19,1,2018
"United States Grand Prix","vandoorne",16,2,2018
"United States Grand Prix","raikkonen",3,1,2018
"United States Grand Prix","sirotkin",20,2,2018
"United States Grand Prix","bottas",4,1,2018
"United States Grand Prix","leclerc",15,1,2018
"United States Grand Prix","sainz",12,1,2018
"United States Grand Prix","stroll",18,3,2018
"United States Grand Prix","hulkenberg",7,1,2018
"United States Grand Prix","hamilton",1,2,2018
"United States Grand Prix","gasly",14,2,2018
"United States Grand Prix","kevin_magnussen",9,1,2018
"United States Grand Prix","ericsson",17,1,2018
"United States Grand Prix","perez",8,1,2018
"United States Grand Prix","max_verstappen",5,1,2018
"United States Grand Prix","grosjean",13,1,2018
"United States Grand Prix","perez",8,1,2018
"Mexican Grand Prix","vettel",2,2,2018
"Mexican Grand Prix","brendon_hartley",19,2,2018
"Mexican Grand Prix","sirotkin",20,1,2018
"Mexican Grand Prix","vandoorne",16,1,2018
"Mexican Grand Prix","ocon",11,2,2018
"Mexican Grand Prix","leclerc",15,1,2018
"Mexican Grand Prix","bottas",4,3,2018
"Mexican Grand Prix","raikkonen",3,1,2018
"Mexican Grand Prix","max_verstappen",5,2,2018
"Mexican Grand Prix","ericsson",17,1,2018
"Mexican Grand Prix","gasly",14,2,2018
"Mexican Grand Prix","kevin_magnussen",9,1,2018
"Mexican Grand Prix","ricciardo",6,1,2018
"Mexican Grand Prix","sainz",12,1,2018
"Mexican Grand Prix","stroll",18,2,2018
"Mexican Grand Prix","hamilton",1,2,2018
"Mexican Grand Prix","grosjean",13,2,2018
"Mexican Grand Prix","hulkenberg",7,1,2018
"Mexican Grand Prix","perez",8,1,2018
"Brazilian Grand Prix","alonso",10,2,2018
"Brazilian Grand Prix","brendon_hartley",19,1,2018
"Brazilian Grand Prix","vandoorne",16,1,2018
"Brazilian Grand Prix","bottas",4,2,2018
"Brazilian Grand Prix","sirotkin",20,1,2018
"Brazilian Grand Prix","ocon",11,2,2018
"Brazilian Grand Prix","raikkonen",3,1,2018
"Brazilian Grand Prix","vettel",2,2,2018
"Brazilian Grand Prix","ricciardo",6,1,2018
"Brazilian Grand Prix","leclerc",14,1,2018
"Brazilian Grand Prix","gasly",15,1,2018
"Brazilian Grand Prix","kevin_magnussen",9,1,2018
"Brazilian Grand Prix","sainz",12,2,2018
"Brazilian Grand Prix","grosjean",13,1,2018
"Brazilian Grand Prix","hamilton",1,1,2018
"Brazilian Grand Prix","stroll",18,2,2018
"Brazilian Grand Prix","ericsson",17,1,2018
"Brazilian Grand Prix","max_verstappen",5,1,2018
"Brazilian Grand Prix","perez",8,1,2018
"Abu Dhabi Grand Prix","bottas",5,2,2018
"Abu Dhabi Grand Prix","vandoorne",16,1,2018
"Abu Dhabi Grand Prix","ocon",12,1,2018
"Abu Dhabi Grand Prix","alonso",11,1,2018
"Abu Dhabi Grand Prix","gasly",15,1,2018
"Abu Dhabi Grand Prix","kevin_magnussen",9,1,2018
"Abu Dhabi Grand Prix","vettel",2,1,2018
"Abu Dhabi Grand Prix","brendon_hartley",19,1,2018
"Abu Dhabi Grand Prix","hamilton",1,1,2018
"Abu Dhabi Grand Prix","max_verstappen",4,1,2018
"Abu Dhabi Grand Prix","leclerc",13,1,2018
"Abu Dhabi Grand Prix","ricciardo",6,1,2018
"Abu Dhabi Grand Prix","sainz",10,1,2018
"Abu Dhabi Grand Prix","stroll",18,1,2018
"Abu Dhabi Grand Prix","perez",8,1,2018
"Abu Dhabi Grand Prix","sirotkin",20,1,2018
"Abu Dhabi Grand Prix","grosjean",14,1,2018
"Australian Grand Prix","albon",14,1,2019
"Australian Grand Prix","leclerc",5,1,2019
"Australian Grand Prix","bottas",1,1,2019
"Australian Grand Prix","vettel",4,1,2019
"Australian Grand Prix","ricciardo",19,1,2019
"Australian Grand Prix","norris",12,1,2019
"Australian Grand Prix","kevin_magnussen",6,1,2019
"Australian Grand Prix","kvyat",10,1,2019
"Australian Grand Prix","stroll",9,1,2019
"Australian Grand Prix","grosjean",18,1,2019
"Australian Grand Prix","hamilton",2,1,2019
"Australian Grand Prix","raikkonen",8,1,2019
"Australian Grand Prix","gasly",11,1,2019
"Australian Grand Prix","giovinazzi",15,1,2019
"Australian Grand Prix","russell",16,2,2019
"Australian Grand Prix","max_verstappen",3,1,2019
"Australian Grand Prix","perez",13,1,2019
"Australian Grand Prix","hulkenberg",7,1,2019
"Australian Grand Prix","kubica",17,3,2019
"Bahrain Grand Prix","bottas",1,2,2019
"Bahrain Grand Prix","vettel",5,3,2019
"Bahrain Grand Prix","ricciardo",18,1,2019
"Bahrain Grand Prix","max_verstappen",3,2,2019
"Bahrain Grand Prix","giovinazzi",15,2,2019
"Bahrain Grand Prix","kvyat",13,2,2019
"Bahrain Grand Prix","leclerc",4,2,2019
"Bahrain Grand Prix","raikkonen",6,2,2019
"Bahrain Grand Prix","stroll",12,2,2019
"Bahrain Grand Prix","albon",11,2,2019
"Bahrain Grand Prix","kevin_magnussen",8,2,2019
"Bahrain Grand Prix","perez",14,2,2019
"Bahrain Grand Prix","norris",7,2,2019
"Bahrain Grand Prix","gasly",10,2,2019
"Bahrain Grand Prix","hamilton",2,2,2019
"Bahrain Grand Prix","hulkenberg",9,2,2019
"Bahrain Grand Prix","grosjean",19,1,2019
"Bahrain Grand Prix","kubica",17,2,2019
"Bahrain Grand Prix","russell",16,2,2019
"Bahrain Grand Prix","sainz",20,3,2019
"Chinese Grand Prix","max_verstappen",3,2,2019
"Chinese Grand Prix","ricciardo",11,1,2019
"Chinese Grand Prix","grosjean",17,2,2019
"Chinese Grand Prix","stroll",14,2,2019
"Chinese Grand Prix","kvyat",15,3,2019
"Chinese Grand Prix","leclerc",5,2,2019
"Chinese Grand Prix","hamilton",1,2,2019
"Chinese Grand Prix","gasly",6,3,2019
"Chinese Grand Prix","kevin_magnussen",9,2,2019
"Chinese Grand Prix","raikkonen",7,1,2019
"Chinese Grand Prix","bottas",2,2,2019
"Chinese Grand Prix","norris",8,3,2019
"Chinese Grand Prix","hulkenberg",10,1,2019
"Chinese Grand Prix","russell",19,2,2019
"Chinese Grand Prix","vettel",4,2,2019
"Chinese Grand Prix","sainz",18,2,2019
"Chinese Grand Prix","kubica",20,1,2019
"Chinese Grand Prix","perez",12,1,2019
"Azerbaijan Grand Prix","ricciardo",13,1,2019
"Azerbaijan Grand Prix","max_verstappen",4,1,2019
"Azerbaijan Grand Prix","vettel",3,1,2019
"Azerbaijan Grand Prix","raikkonen",8,1,2019
"Azerbaijan Grand Prix","perez",6,1,2019
"Azerbaijan Grand Prix","bottas",1,1,2019
"Azerbaijan Grand Prix","grosjean",18,1,2019
"Azerbaijan Grand Prix","kevin_magnussen",10,2,2019
"Azerbaijan Grand Prix","stroll",14,1,2019
"Azerbaijan Grand Prix","russell",19,2,2019
"Azerbaijan Grand Prix","albon",15,1,2019
"Azerbaijan Grand Prix","kvyat",16,1,2019
"Azerbaijan Grand Prix","hulkenberg",11,2,2019
"Azerbaijan Grand Prix","leclerc",5,2,2019
"Azerbaijan Grand Prix","giovinazzi",17,1,2019
"Azerbaijan Grand Prix","sainz",12,1,2019
"Azerbaijan Grand Prix","hamilton",2,1,2019
"Azerbaijan Grand Prix","kubica",20,3,2019
"Azerbaijan Grand Prix","norris",9,2,2019
"Azerbaijan Grand Prix","giovinazzi",17,1,2019
"Spanish Grand Prix","max_verstappen",3,2,2019
"Spanish Grand Prix","kevin_magnussen",7,2,2019
"Spanish Grand Prix","bottas",2,2,2019
"Spanish Grand Prix","albon",15,2,2019
"Spanish Grand Prix","vettel",4,2,2019
"Spanish Grand Prix","gasly",6,2,2019
"Spanish Grand Prix","stroll",14,1,2019
"Spanish Grand Prix","ricciardo",12,2,2019
"Spanish Grand Prix","hulkenberg",13,1,2019
"Spanish Grand Prix","kubica",20,2,2019
"Spanish Grand Prix","sainz",11,2,2019
"Spanish Grand Prix","perez",8,2,2019
"Spanish Grand Prix","hamilton",1,2,2019
"Spanish Grand Prix","grosjean",17,2,2019
"Spanish Grand Prix","raikkonen",9,2,2019
"Spanish Grand Prix","russell",19,2,2019
"Spanish Grand Prix","norris",10,1,2019
"Spanish Grand Prix","giovinazzi",18,2,2019
"Spanish Grand Prix","kvyat",16,2,2019
"Spanish Grand Prix","leclerc",5,2,2019
"Monaco Grand Prix","bottas",2,2,2019
"Monaco Grand Prix","gasly",6,2,2019
"Monaco Grand Prix","ricciardo",13,1,2019
"Monaco Grand Prix","max_verstappen",4,1,2019
"Monaco Grand Prix","russell",19,1,2019
"Monaco Grand Prix","leclerc",5,2,2019
"Monaco Grand Prix","albon",14,1,2019
"Monaco Grand Prix","vettel",3,1,2019
"Monaco Grand Prix","raikkonen",10,1,2019
"Monaco Grand Prix","hamilton",1,1,2019
"Monaco Grand Prix","perez",9,1,2019
"Monaco Grand Prix","grosjean",17,1,2019
"Monaco Grand Prix","kevin_magnussen",8,1,2019
"Monaco Grand Prix","kubica",20,1,2019
"Monaco Grand Prix","sainz",7,1,2019
"Monaco Grand Prix","hulkenberg",15,1,2019
"Monaco Grand Prix","stroll",16,1,2019
"Monaco Grand Prix","kvyat",12,1,2019
"Monaco Grand Prix","giovinazzi",18,1,2019
"Monaco Grand Prix","norris",11,1,2019
"Canadian Grand Prix","bottas",2,2,2019
"Canadian Grand Prix","ricciardo",8,1,2019
"Canadian Grand Prix","kubica",20,2,2019
"Canadian Grand Prix","max_verstappen",4,1,2019
"Canadian Grand Prix","hamilton",1,1,2019
"Canadian Grand Prix","albon",15,1,2019
"Canadian Grand Prix","sainz",7,1,2019
"Canadian Grand Prix","gasly",6,1,2019
"Canadian Grand Prix","perez",10,1,2019
"Canadian Grand Prix","giovinazzi",18,1,2019
"Canadian Grand Prix","leclerc",5,1,2019
"Canadian Grand Prix","grosjean",17,1,2019
"Canadian Grand Prix","stroll",16,1,2019
"Canadian Grand Prix","kvyat",14,1,2019
"Canadian Grand Prix","hulkenberg",13,1,2019
"Canadian Grand Prix","raikkonen",11,2,2019
"Canadian Grand Prix","vettel",3,1,2019
"Canadian Grand Prix","russell",19,1,2019
"Canadian Grand Prix","kevin_magnussen",9,1,2019
"French Grand Prix","max_verstappen",4,1,2019
"French Grand Prix","ricciardo",9,1,2019
"French Grand Prix","hulkenberg",10,1,2019
"French Grand Prix","albon",15,1,2019
"French Grand Prix","leclerc",5,1,2019
"French Grand Prix","stroll",16,1,2019
"French Grand Prix","bottas",2,1,2019
"French Grand Prix","kvyat",14,1,2019
"French Grand Prix","raikkonen",8,1,2019
"French Grand Prix","perez",13,1,2019
"French Grand Prix","kubica",20,1,2019
"French Grand Prix","gasly",6,1,2019
"French Grand Prix","kevin_magnussen",11,1,2019
"French Grand Prix","sainz",7,1,2019
"French Grand Prix","russell",19,2,2019
"French Grand Prix","norris",12,1,2019
"French Grand Prix","vettel",3,2,2019
"French Grand Prix","hamilton",1,1,2019
"French Grand Prix","giovinazzi",18,2,2019
"French Grand Prix","grosjean",17,1,2019
"Austrian Grand Prix","albon",15,1,2019
"Austrian Grand Prix","max_verstappen",3,1,2019
"Austrian Grand Prix","hulkenberg",11,1,2019
"Austrian Grand Prix","bottas",2,1,2019
"Austrian Grand Prix","ricciardo",10,1,2019
"Austrian Grand Prix","stroll",16,1,2019
"Austrian Grand Prix","perez",13,1,2019
"Austrian Grand Prix","giovinazzi",18,1,2019
"Austrian Grand Prix","russell",19,1,2019
"Austrian Grand Prix","grosjean",17,1,2019
"Austrian Grand Prix","gasly",6,1,2019
"Austrian Grand Prix","kubica",20,1,2019
"Austrian Grand Prix","leclerc",5,1,2019
"Austrian Grand Prix","kvyat",14,1,2019
"Austrian Grand Prix","kevin_magnussen",12,3,2019
"Austrian Grand Prix","norris",8,1,2019
"Austrian Grand Prix","sainz",7,1,2019
"Austrian Grand Prix","vettel",4,2,2019
"Austrian Grand Prix","raikkonen",9,1,2019
"Austrian Grand Prix","hamilton",1,1,2019
"British Grand Prix","norris",9,2,2019
"British Grand Prix","ricciardo",10,2,2019
"British Grand Prix","albon",15,1,2019
"British Grand Prix","grosjean",17,1,2019
"British Grand Prix","max_verstappen",3,2,2019
"British Grand Prix","hulkenberg",11,1,2019
"British Grand Prix","bottas",2,2,2019
"British Grand Prix","kvyat",14,2,2019
"British Grand Prix","stroll",16,2,2019
"British Grand Prix","perez",13,3,2019
"British Grand Prix","hamilton",1,1,2019
"British Grand Prix","vettel",4,2,2019
"British Grand Prix","gasly",6,1,2019
"British Grand Prix","sainz",7,1,2019
"British Grand Prix","kevin_magnussen",12,1,2019
"British Grand Prix","kubica",20,1,2019
"British Grand Prix","raikkonen",8,1,2019
"British Grand Prix","leclerc",5,2,2019
"British Grand Prix","russell",19,1,2019
"German Grand Prix","gasly",6,4,2019
"German Grand Prix","ricciardo",11,1,2019
"German Grand Prix","stroll",12,5,2019
"German Grand Prix","norris",10,2,2019
"German Grand Prix","grosjean",17,5,2019
"German Grand Prix","sainz",7,3,2019
"German Grand Prix","bottas",2,4,2019
"German Grand Prix","raikkonen",9,4,2019
"German Grand Prix","max_verstappen",3,5,2019
"German Grand Prix","albon",15,4,2019
"German Grand Prix","kvyat",8,4,2019
"German Grand Prix","kubica",19,5,2019
"German Grand Prix","hulkenberg",14,3,2019
"German Grand Prix","kevin_magnussen",13,6,2019
"German Grand Prix","hamilton",1,6,2019
"German Grand Prix","giovinazzi",18,4,2019
"German Grand Prix","leclerc",5,3,2019
"German Grand Prix","vettel",4,5,2019
"German Grand Prix","russell",20,5,2019
"Hungarian Grand Prix","grosjean",17,1,2019
"Hungarian Grand Prix","stroll",12,2,2019
"Hungarian Grand Prix","kevin_magnussen",13,1,2019
"Hungarian Grand Prix","norris",10,1,2019
"Hungarian Grand Prix","ricciardo",11,1,2019
"Hungarian Grand Prix","bottas",2,2,2019
"Hungarian Grand Prix","hamilton",1,2,2019
"Hungarian Grand Prix","kubica",19,1,2019
"Hungarian Grand Prix","sainz",7,1,2019
"Hungarian Grand Prix","perez",16,1,2019
"Hungarian Grand Prix","gasly",6,1,2019
"Hungarian Grand Prix","leclerc",5,1,2019
"Hungarian Grand Prix","raikkonen",8,1,2019
"Hungarian Grand Prix","albon",15,1,2019
"Hungarian Grand Prix","vettel",4,1,2019
"Hungarian Grand Prix","russell",20,1,2019
"Hungarian Grand Prix","max_verstappen",3,2,2019
"Hungarian Grand Prix","hulkenberg",14,1,2019
"Hungarian Grand Prix","giovinazzi",18,1,2019
"Hungarian Grand Prix","kvyat",9,1,2019
"Belgian Grand Prix","ricciardo",12,1,2019
"Belgian Grand Prix","raikkonen",9,3,2019
"Belgian Grand Prix","kevin_magnussen",16,1,2019
"Belgian Grand Prix","grosjean",17,1,2019
"Belgian Grand Prix","vettel",4,2,2019
"Belgian Grand Prix","leclerc",5,1,2019
"Belgian Grand Prix","hamilton",1,1,2019
"Belgian Grand Prix","sainz",7,1,2019
"Belgian Grand Prix","stroll",15,2,2019
"Belgian Grand Prix","hulkenberg",14,2,2019
"Belgian Grand Prix","norris",11,1,2019
"Belgian Grand Prix","gasly",6,1,2019
"Belgian Grand Prix","bottas",2,1,2019
"Belgian Grand Prix","kvyat",8,1,2019
"Belgian Grand Prix","giovinazzi",18,1,2019
"Belgian Grand Prix","kubica",19,1,2019
"Belgian Grand Prix","russell",20,1,2019
"Belgian Grand Prix","albon",10,1,2019
"Belgian Grand Prix","perez",13,1,2019
"Italian Grand Prix","kevin_magnussen",16,2,2019
"Italian Grand Prix","hamilton",1,2,2019
"Italian Grand Prix","raikkonen",12,2,2019
"Italian Grand Prix","vettel",5,3,2019
"Italian Grand Prix","bottas",2,1,2019
"Italian Grand Prix","kvyat",10,1,2019
"Italian Grand Prix","norris",14,1,2019
"Italian Grand Prix","russell",20,1,2019
"Italian Grand Prix","ricciardo",8,1,2019
"Italian Grand Prix","kubica",19,2,2019
"Italian Grand Prix","sainz",7,1,2019
"Italian Grand Prix","hulkenberg",11,1,2019
"Italian Grand Prix","gasly",6,1,2019
"Italian Grand Prix","stroll",15,2,2019
"Italian Grand Prix","max_verstappen",3,2,2019
"Italian Grand Prix","leclerc",4,1,2019
"Italian Grand Prix","grosjean",17,2,2019
"Italian Grand Prix","perez",13,1,2019
"Italian Grand Prix","giovinazzi",18,1,2019
"Italian Grand Prix","albon",9,1,2019
"Singapore Grand Prix","raikkonen",13,1,2019
"Singapore Grand Prix","hamilton",1,1,2019
"Singapore Grand Prix","norris",12,1,2019
"Singapore Grand Prix","gasly",6,1,2019
"Singapore Grand Prix","leclerc",3,1,2019
"Singapore Grand Prix","vettel",5,1,2019
"Singapore Grand Prix","stroll",15,3,2019
"Singapore Grand Prix","kubica",19,2,2019
"Singapore Grand Prix","bottas",2,1,2019
"Singapore Grand Prix","max_verstappen",4,1,2019
"Singapore Grand Prix","kvyat",10,2,2019
"Singapore Grand Prix","hulkenberg",11,2,2019
"Singapore Grand Prix","ricciardo",9,1,2019
"Singapore Grand Prix","russell",20,1,2019
"Singapore Grand Prix","sainz",7,2,2019
"Singapore Grand Prix","perez",14,1,2019
"Singapore Grand Prix","giovinazzi",18,2,2019
"Singapore Grand Prix","grosjean",17,2,2019
"Singapore Grand Prix","albon",8,1,2019
"Singapore Grand Prix","kevin_magnussen",16,2,2019
"Russian Grand Prix","bottas",2,1,2019
"Russian Grand Prix","vettel",5,1,2019
"Russian Grand Prix","max_verstappen",4,1,2019
"Russian Grand Prix","kvyat",12,2,2019
"Russian Grand Prix","hamilton",1,1,2019
