"driverId","raceId","año","circuitId","fecha","hora","pos_en_carrera","acumulado_victorias","fecha_nac","referencia","nacionalidad","tiempo_total","tiempo_medio","num_vuelta_rapida","tiempo_mas_rapido","tiempo_medio_box","tiempo_total_box","num_veces_box","q1","q2","q3","puntos_carrera","vel_vuelta_rapida","edad","q1_ms","q2_ms","q3_ms"
844,1071,2021,18,2021-11-14,17,6,0,1997-10-16,"leclerc","Monegasque",5592368,78765.7464788732,61,72822,20361.25,81445,4,"1:09.155","1:08.859","1:08.960",10,213.018,24,69155,68859,68960
844,1072,2021,77,2021-12-05,17,5,0,1997-10-16,"leclerc","Monegasque",7619593,152391.86,46,91601,705069.333333333,2115208,3,"1:28.310","1:28.459","1:28.054",6,242.643,24,88310,88459,88054
844,1073,2021,24,2021-12-12,13,7,0,1997-10-16,"leclerc","Monegasque",5483402,94541.4137931034,41,88338,21817,43634,2,"1:23.467","1:23.202","1:23.122",1,214.983,24,83467,83202,83122
844,1074,2022,3,2022-03-20,15,1,1,1997-10-16,"leclerc","Monegasque",5853584,102694.456140351,51,94570,24717.3333333333,74152,3,"1:31.471","1:30.932","1:30.558",26,206.018,24,91471,90932,90558
844,1075,2022,77,2022-03-27,17,1,1,1997-10-16,"leclerc","Monegasque",5059842,101196.84,48,91634,21038,21038,1,"1:29.039","1:28.780","1:28.225",19,242.556,24,89039,88780,88225
844,1076,2022,1,2022-04-10,5,1,2,1997-10-16,"leclerc","Monegasque",5266548,90802.5517241379,58,80260,17973,17973,1,"1:18.881","1:18.606","1:17.868",26,236.74,24,78881,78606,77868
844,1077,2022,21,2022-04-24,13,1,2,1997-10-16,"leclerc","Monegasque",5584058,88635.8412698413,63,78574,32798.6666666667,98396,3,"1:18.796","1:19.584","1:28.778",8,224.914,24,78796,79584,88778
844,1078,2022,79,2022-05-08,19,1,2,1997-10-16,"leclerc","Monegasque",5668044,99439.3684210526,53,91488,19697,19697,1,"1:29.474","1:29.130","1:28.796",18,212.959,24,89474,89130,88796
844,1079,2022,4,2022-05-22,13,2,2,1997-10-16,"leclerc","Monegasque",2421658,89691.037037037,25,87030,21794,21794,1,"1:19.861","1:19.969","1:18.750",0,193.381,24,79861,79969,78750
844,1080,2022,6,2022-05-29,13,2,2,1997-10-16,"leclerc","Monegasque",6993187,109268.546875,46,76249,410188.666666667,1230566,3,"1:12.569","1:11.864","1:11.376",12,157.552,24,72569,71864,71376
844,1081,2022,73,2022-06-12,11,3,2,1997-10-16,"leclerc","Monegasque",2400013,114286.333333333,13,107531,23212,23212,1,"1:42.865","1:42.046","1:41.359",0,200.972,24,102865,102046,101359
844,1082,2022,7,2022-06-19,18,3,2,1997-10-16,"leclerc","Monegasque",5796925,82813.2142857143,62,75901,26199,26199,1,"1:33.008","\N","\N",10,206.843,24,93008,0,0
844,1083,2022,9,2022-07-03,14,3,2,1997-10-16,"leclerc","Monegasque",8278857,159208.788461538,52,91282,1532582.5,3065165,2,"1:39.846","1:41.247","1:41.298",12,232.33,24,99846,101247,101298
844,1084,2022,70,2022-07-10,13,2,3,1997-10-16,"leclerc","Monegasque",5064312,71328.338028169,62,67583,21500.3333333333,64501,3,"1:05.419","1:05.287","1:05.013",25,230.01,24,65419,65287,65013
844,1086,2022,11,2022-07-31,13,2,3,1997-10-16,"leclerc","Monegasque",5991959,85599.4142857143,57,81622,21763.6666666667,65291,3,"1:18.806","1:17.768","1:17.567",8,193.227,24,78806,77768,77567
844,1087,2022,13,2022-08-28,13,3,3,1997-10-16,"leclerc","Monegasque",5222830,118700.681818182,44,109984,23573.6666666667,70721,3,"1:45.572","1:44.551","1:44.553",8,229.255,24,105572,104551,104553
844,1088,2022,39,2022-09-04,13,2,3,1997-10-16,"leclerc","Monegasque",5813702,80745.8611111111,62,74413,17937,71748,4,"1:11.443","1:10.988","1:10.363",15,206.044,24,71443,70988,70363
844,1089,2022,14,2022-09-11,13,2,3,1997-10-16,"leclerc","Monegasque",4829957,91131.2641509434,38,84336,23718,71154,3,"1:21.280","1:21.208","1:20.161",18,247.282,24,81280,81208,80161
844,1091,2022,15,2022-10-02,12,2,3,1997-10-16,"leclerc","Monegasque",7342833,124454.796610169,54,108753,32058,32058,1,"1:54.129","1:52.343","1:49.412",18,167.598,24,114129,112343,109412
844,1092,2022,22,2022-10-09,5,3,3,1997-10-16,"leclerc","Monegasque",3730767,133241.678571429,10,104489,207936,415872,2,"1:30.402","1:30.486","1:29.314",15,200.07,24,90402,90486,89314
844,1093,2022,69,2022-10-23,19,2,3,1997-10-16,"leclerc","Monegasque",6139188,109628.357142857,37,99731,24034.5,48069,2,"1:35.795","1:35.246","1:34.421",15,199.003,25,95795,95246,94421
844,1094,2022,32,2022-10-30,20,3,3,1997-10-16,"leclerc","Monegasque",5985503,84302.8591549296,48,82603,22193,22193,1,"1:19.505","1:19.109","1:18.555",8,187.576,25,79505,79109,78555
844,1095,2022,18,2022-11-13,18,2,3,1997-10-16,"leclerc","Monegasque",5922485,83415.2816901409,63,74253,25458.6666666667,76376,3,"1:14.486","1:10.950","",12,208.912,25,74486,70950,0
844,1096,2022,24,2022-11-20,13,2,3,1997-10-16,"leclerc","Monegasque",5274685,90942.8448275862,48,89719,22210,22210,1,"1:25.211","1:24.517","1:24.092",18,211.901,25,85211,84517,84092
844,1098,2023,3,2023-03-05,15,19,0,1997-10-16,"leclerc","Monegasque",3886118,99644.0512820513,37,97170,24494.5,48989,2,"1:31.094","1:30.282","1:30.000",0,200.506,25,91094,90282,90000
844,1098,2023,3,2023-03-05,15,19,0,1997-10-16,"leclerc","Monegasque",3886118,99644.0512820513,38,97170,24494.5,48989,2,"1:31.094","1:30.282","1:30.000",0,200.506,25,91094,90282,90000
844,1099,2023,77,2023-03-19,17,8,0,1997-10-16,"leclerc","Monegasque",4918056,98361.12,47,93056,20026,20026,1,"1:29.376","1:28.903","1:28.420",6,238.849,25,89376,88903,88420
844,1101,2023,73,2023-04-30,11,6,0,1997-10-16,"leclerc","Monegasque",5583653,109483.392156863,49,104561,21126,21126,1,"1:41.269","1:41.037","1:40.203",15,206.681,25,101269,101037,100203
844,1102,2023,79,2023-05-07,19,7,0,1997-10-16,"leclerc","Monegasque",5311229,93179.4561403509,57,91434,22068,22068,1,"1:27.713","1:26.964","1:27.861",6,213.084,25,87713,86964,87861
844,1104,2023,6,2023-05-28,13,7,0,1997-10-16,"leclerc","Monegasque",6593870,84536.7948717949,46,75773,24952.5,49905,2,"1:12.912","1:12.103","1:11.471",8,158.541,25,72912,72103,71471
844,1105,2023,4,2023-06-04,13,7,0,1997-10-16,"leclerc","Monegasque",5352359,81096.3484848485,52,78357,22390.5,44781,2,"1:14.079","\N","\N",0,213.959,25,74079,0,0
844,1106,2023,7,2023-06-18,18,7,0,1997-10-16,"leclerc","Monegasque",5656996,80814.2285714286,47,75907,24343,24343,1,"1:21.843","1:20.615","\N",12,206.826,25,81843,80615,0
844,1107,2023,70,2023-07-02,13,6,0,1997-10-16,"leclerc","Monegasque",5138762,72376.9295774648,51,68820,20429.3333333333,61288,3,"1:05.577","1:05.087","1:04.439",18,225.876,25,65577,65087,64439
844,1108,2023,9,2023-07-09,14,7,0,1997-10-16,"leclerc","Monegasque",5135627,98762.0576923077,48,91255,28524.5,57049,2,"1:29.143","1:28.361","1:27.136",2,232.399,25,89143,88361,87136
844,1109,2023,11,2023-07-23,13,7,0,1997-10-16,"leclerc","Monegasque",5953951,85056.4428571429,50,82469,24928,49856,2,"1:18.440","1:17.580","1:16.992",6,191.242,25,78440,77580,76992
844,1110,2023,13,2023-07-30,13,5,0,1997-10-16,"leclerc","Monegasque",4982709,113243.386363636,30,110436,23186,46372,2,"1:58.300","1:52.017","1:46.988",15,228.316,25,118300,112017,106988
844,989,2018,1,2018-03-25,5,13,0,1997-10-16,"leclerc","Monegasque",5449042,93949,56,88759,22539,45078,2,"1:24.636","","",0,215.085,20,84636,0,0
844,990,2018,3,2018-04-08,15,16,0,1997-10-16,"leclerc","Monegasque",5555575,99206.6964285714,40,95058,25351,50702,2,"1:31.420","\N","\N",0,204.924,20,91420,0,0
844,991,2018,17,2018-04-15,6,16,0,1997-10-16,"leclerc","Monegasque",5818955,103909.910714286,23,98808,23392,23392,1,"1:34.454","\N","\N",0,198.603,20,94454,0,0
844,992,2018,73,2018-04-29,12,13,0,1997-10-16,"leclerc","Monegasque",6233449,122224.490196078,31,107403,21544,43088,2,"1:43.752","1:44.074","",8,201.212,20,103752,104074,0
844,993,2018,4,2018-05-13,13,13,0,1997-10-16,"leclerc","Monegasque",5736153,89627.390625,51,82122,21995,21995,1,"1:18.661","1:18.910","",1,204.062,20,78661,78910,0
844,994,2018,6,2018-05-27,13,14,0,1997-10-16,"leclerc","Monegasque",5576252,79660.7428571429,17,77710,23870,23870,1,"1:12.829","1:12.714","",0,154.59,20,72829,72714,0
844,995,2018,7,2018-06-10,18,14,0,1997-10-16,"leclerc","Monegasque",5350898,79864.1492537313,65,75480,23666,23666,1,"1:12.945","1:12.661","\N",1,207.996,20,72945,72661,0
844,996,2018,34,2018-06-24,14,14,0,1997-10-16,"leclerc","Monegasque",5505258,103872.79245283,45,95977,25026,25026,1,"1:32.538","1:32.055","1:32.635",1,219.127,20,92538,92055,92635
844,997,2018,70,2018-07-01,13,14,0,1997-10-16,"leclerc","Monegasque",4970469,71006.7,68,69006,21364,21364,1,"1:04.967","1:04.979","\N",2,225.267,20,64967,64979,0
844,998,2018,9,2018-07-08,13,14,0,1997-10-16,"leclerc","Monegasque",1726875,95937.5,3,95209,27865,27865,1,"1:27.962","1:27.790","1:27.879",0,222.747,20,87962,87790,87879
844,999,2018,10,2018-07-22,13,15,0,1997-10-16,"leclerc","Monegasque",5590282,84701.2424242424,64,77852,20373.3333333333,61120,3,"1:13.077","1:12.995","1:12.717",0,211.509,20,73077,72995,72717
845,1000,2018,11,2018-07-29,13,20,0,1995-08-27,"sirotkin","Russian",5887313,86578.1323529412,53,83708,21509,21509,1,"1:19.301","","",0,188.412,22,79301,0,0
845,1001,2018,13,2018-08-26,13,20,0,1995-08-27,"sirotkin","Russian",5034334,117077.534883721,42,109113,21065,42130,2,"1:44.998","\N","\N",0,231.085,22,104998,0,0
845,1002,2018,14,2018-09-02,13,20,0,1995-08-27,"sirotkin","Russian",4620656,88858.7692307692,52,83768,25245,25245,1,"1:21.813","1:21.732","\N",1,246.568,23,81813,81732,0
845,1003,2018,15,2018-09-16,12,20,0,1995-08-27,"sirotkin","Russian",6750741,114419.338983051,48,105902,32249.5,64499,2,"1:41.263","","",0,172.11,23,101263,0,0
845,1004,2018,71,2018-09-30,11,20,0,1995-08-27,"sirotkin","Russian",5256427,103067.196078431,43,99838,29912,29912,1,"1:35.612","\N","\N",0,210.869,23,95612,0,0
845,1005,2018,22,2018-10-07,5,20,0,1995-08-27,"sirotkin","Russian",5284356,101622.230769231,41,93985,23653.5,47307,2,"1:30.372","","",0,222.431,23,90372,0,0
845,1006,2018,69,2018-10-21,18,20,0,1995-08-27,"sirotkin","Russian",5728139,104147.981818182,12,100522,23700.5,47401,2,"1:35.362","\N","\N",0,199.987,23,95362,0,0
845,1007,2018,32,2018-10-28,19,20,0,1995-08-27,"sirotkin","Russian",5981642,86690.4637681159,66,82640,22732,22732,1,"1:17.886","","",0,187.492,23,77886,0,0
845,1008,2018,18,2018-11-11,17,20,0,1995-08-27,"sirotkin","Russian",5245980,76028.6956521739,52,74262,23273,23273,1,"1:09.259","1:10.381","\N",0,208.887,23,69259,70381,0
845,1009,2018,24,2018-11-25,13,20,0,1995-08-27,"sirotkin","Russian",6047948,111999.037037037,54,103831,22755,22755,1,"1:38.635","\N","\N",0,192.566,23,98635,0,0
845,990,2018,3,2018-04-08,15,20,0,1995-08-27,"sirotkin","Russian",5579675,99637.0535714286,42,94563,25182.5,50365,2,"1:31.414","\N","\N",0,207.151,22,91414,0,0
845,991,2018,17,2018-04-15,6,19,0,1995-08-27,"sirotkin","Russian",5794621,103475.375,47,98624,23219.5,46439,2,"1:34.062","\N","\N",0,198.973,22,94062,0,0
845,993,2018,4,2018-05-13,13,20,0,1995-08-27,"sirotkin","Russian",5737411,91070.0158730159,57,82680,22649.3333333333,67948,3,"1:19.695","","",0,202.685,22,79695,0,0
845,994,2018,6,2018-05-27,13,20,0,1995-08-27,"sirotkin","Russian",6226428,80862.7012987013,75,75325,27514.3333333333,82543,3,"1:12.706","1:12.521","",0,159.484,22,72706,72521,0
845,995,2018,7,2018-06-10,18,20,0,1995-08-27,"sirotkin","Russian",5338502,80886.3939393939,53,75924,23531,23531,1,"1:13.643","","",0,206.78,22,73643,0,0
845,996,2018,34,2018-06-24,14,20,0,1995-08-27,"sirotkin","Russian",5472064,105232,35,98300,26273,26273,1,"1:33.636","\N","\N",0,213.949,22,93636,0,0
845,997,2018,70,2018-07-01,13,20,0,1995-08-27,"sirotkin","Russian",4952059,71768.9710144928,64,68971,23966,47932,2,"1:05.322","\N","\N",0,225.381,22,65322,0,0
845,998,2018,9,2018-07-08,13,20,0,1995-08-27,"sirotkin","Russian",5297897,101882.634615385,52,94620,28224,28224,1,"1:29.252","","",0,224.134,22,89252,0,0
845,999,2018,10,2018-07-22,13,20,0,1995-08-27,"sirotkin","Russian",4199300,82339.2156862745,36,78934,22942,45884,2,"1:13.708","1:13.702","\N",0,208.609,22,73708,73702,0
846,1010,2019,1,2019-03-17,5,12,0,1999-11-13,"norris","British",5175259,90794.0175438596,17,88555,21627,21627,1,"1:22.702","1:22.423","1:22.304",0,215.581,19,82702,82423,82304
846,1011,2019,3,2019-03-31,15,7,0,1999-11-13,"norris","British",5707049,100123.666666667,14,95777,24446,48892,2,"1:29.381","1:29.258","1:29.043",8,203.422,19,89381,89258,89043
846,1012,2019,17,2019-04-14,6,8,0,1999-11-13,"norris","British",5150930,103018.6,37,98346,35633.3333333333,106900,3,"1:34.148","1:33.967","",0,199.536,19,94148,93967,0
846,1013,2019,73,2019-04-28,12,9,0,1999-11-13,"norris","British",5613210,110062.941176471,43,105394,20949.5,41899,2,"1:42.371","1:42.084","1:41.886",4,205.047,19,102371,102084,101886
846,1014,2019,4,2019-05-12,13,10,0,1999-11-13,"norris","British",3742095,85047.6136363636,28,82561,21579,21579,1,"1:17.611","1:17.338","\N",0,202.977,19,77611,77338,0
846,1015,2019,6,2019-05-26,13,11,0,1999-11-13,"norris","British",6275238,80451.7692307692,61,76413,25026,25026,1,"1:11.845","1:11.724","\N",0,157.214,19,71845,71724,0
846,1017,2019,34,2019-06-23,13,12,0,1999-11-13,"norris","British",5082192,97734.4615384615,47,95197,30576,30576,1,"1:30.989","1:30.019","1:29.418",2,221.955,19,90989,90019,89418
846,1018,2019,70,2019-06-30,13,8,0,1999-11-13,"norris","British",4923289,70332.7,69,68699,21547,21547,1,"1:04.361","1:04.211","1:04.099",8,226.274,19,64361,64211,64099
846,1019,2019,9,2019-07-14,13,9,0,1999-11-13,"norris","British",4942733,95052.5576923077,50,89636,28097,56194,2,"1:26.079","1:26.385","1:26.224",0,236.596,19,86079,86385,86224
846,1020,2019,10,2019-07-28,13,10,0,1999-11-13,"norris","British",2479490,99179.6,16,91081,20822,41644,2,"1:13.333","","",0,180.788,19,73333,0,0
846,1021,2019,11,2019-08-04,13,10,0,1999-11-13,"norris","British",5741187,83205.6086956522,65,81188,26066,26066,1,"1:16.697","1:16.060","1:15.800",2,194.26,19,76697,76060,75800
846,1022,2019,13,2019-09-01,13,11,0,1999-11-13,"norris","British",4980748,115831.348837209,21,108321,23182,23182,1,"1:46.154","1:44.847","",0,232.774,19,106154,104847,0
846,1023,2019,14,2019-09-08,13,14,0,1999-11-13,"norris","British",4531085,87136.25,52,84044,24311,24311,1,"1:20.646","1:21.068","",1,248.141,19,80646,81068,0
846,1024,2019,15,2019-09-22,12,12,0,1999-11-13,"norris","British",7128436,116859.606557377,58,105716,30397,30397,1,"1:38.606","1:37.572","1:38.329",6,172.412,19,98606,97572,98329
846,1025,2019,71,2019-09-29,11,9,0,1999-11-13,"norris","British",5676741,107108.320754717,52,98301,29290,29290,1,"1:34.201","1:33.725","1:33.301",4,214.166,19,94201,93725,93301
846,1026,2019,22,2019-10-13,5,10,0,1999-11-13,"norris","British",4944504,96951.0588235294,31,94116,24648,49296,2,"1:28.873","1:28.571","1:28.464",0,222.121,19,88873,88571,88464
846,1028,2019,69,2019-11-03,19,11,0,1999-11-13,"norris","British",5726417,102257.446428571,44,98074,25227,50454,2,"1:33.353","1:33.316","1:33.175",6,202.365,19,93353,93316,93175
846,1029,2019,18,2019-11-17,17,11,0,1999-11-13,"norris","British",5605882,78956.0845070423,63,72328,23368,46736,2,"1:08.891","1:08.868","",4,214.472,20,68891,68868,0
846,1030,2019,24,2019-12-01,13,11,0,1999-11-13,"norris","British",5671979,105036.648148148,50,103026,22974,22974,1,"1:37.545","1:36.764","1:36.436",4,194.071,20,97545,96764,96436
846,1031,2020,70,2020-07-05,13,3,0,1999-11-13,"norris","British",5461230,76918.7323943662,71,67475,21240.3333333333,63721,3,"1:04.606","1:03.819","1:03.626",16,230.378,20,64606,63819,63626
846,1032,2020,70,2020-07-12,13,3,0,1999-11-13,"norris","British",5032153,70875.3943661972,66,67193,22406,22406,1,"1:18.504","1:18.448","1:20.925",10,231.345,20,78504,78448,80925
846,1033,2020,11,2020-07-19,13,4,0,1999-11-13,"norris","British",5818561,84326.9710144928,42,79945,22877,45754,2,"1:15.444","1:15.085","1:14.966",0,197.28,20,75444,75085,74966
846,1034,2020,9,2020-08-02,13,4,0,1999-11-13,"norris","British",5303560,101991.538461538,48,90058,30289,30289,1,"1:26.855","1:26.420","1:25.782",10,235.488,20,86855,86420,85782
846,1034,2020,9,2020-08-02,13,4,0,1999-11-13,"norris","British",5303560,101991.538461538,41,90058,30289,30289,1,"1:26.855","1:26.420","1:25.782",10,235.488,20,86855,86420,85782
846,1035,2020,9,2020-08-09,13,5,0,1999-11-13,"norris","British",4847537,93221.8653846154,49,90698,28411.5,56823,2,"1:27.217","1:26.885","1:26.778",2,233.826,20,87217,86885,86778
846,1036,2020,4,2020-08-16,13,7,0,1999-11-13,"norris","British",5546154,85325.4461538461,56,82392,21930,43860,2,"1:17.577","1:17.166","1:17.084",1,203.393,20,77577,77166,77084
846,1037,2020,13,2020-08-30,13,6,0,1999-11-13,"norris","British",5092535,115739.431818182,39,108552,23046,23046,1,"1:43.514","1:42.722","1:42.657",6,232.279,20,103514,102722,102657
846,1038,2020,14,2020-09-06,13,5,0,1999-11-13,"norris","British",6432056,121359.547169811,50,84232,773310.5,1546621,2,"1:20.344","1:19.962","1:19.820",12,247.587,20,80344,79962,79820
846,1039,2020,76,2020-09-13,13,4,0,1999-11-13,"norris","British",8393943,142270.220338983,59,81198,561057.4,2805287,5,"1:16.895","1:16.640","\N",8,232.542,20,76895,76640,0
846,1040,2020,71,2020-09-27,11,4,0,1999-11-13,"norris","British",5666176,108964.923076923,50,97377,34238,68476,2,"1:33.804","1:33.081","1:32.847",0,216.198,20,93804,93081,92847
846,1041,2020,20,2020-10-11,13,6,0,1999-11-13,"norris","British",3975551,94655.9761904762,40,92328,21991,21991,1,"1:26.829","1:26.316","1:26.458",0,200.727,20,86829,86316,86458
846,1042,2020,75,2020-10-25,12,7,0,1999-11-13,"norris","British",5447438,83806.7384615385,65,79360,31278.5,62557,2,"1:17.547","1:17.321","1:17.525",0,211.073,20,77547,77321,77525
846,1043,2020,21,2020-11-01,12,7,0,1999-11-13,"norris","British",5333561,84659.6984126984,63,78069,29943,59886,2,"1:15.274","1:15.051","1:14.814",4,226.368,20,75274,75051,74814
846,1044,2020,5,2020-11-15,10,8,0,1999-11-13,"norris","British",6200572,106906.413793103,58,96806,23185,46370,2,"2:07.167","1:54.945","\N",5,198.508,21,127167,114945,0
846,1045,2020,3,2020-11-29,14,7,0,1999-11-13,"norris","British",7198852,126295.649122807,53,93588,401081,1203243,3,"1:29.464","1:28.877","1:28.542",12,208.18,21,89464,88877,88542
846,1046,2020,3,2020-12-06,17,9,0,1999-11-13,"norris","British",5494655,63156.9540229885,85,57270,24565,49130,2,"0:54.194","0:54.693","",1,222.713,21,54194,54693,0
846,1047,2020,24,2020-12-13,13,9,0,1999-11-13,"norris","British",5849374,106352.254545455,53,101964,21840,21840,1,"1:36.016","1:35.849","1:35.497",10,196.092,21,96016,95849,95497
846,1051,2021,78,2021-11-21,14,5,0,1999-11-13,"norris","British",5069186,90521.1785714286,51,85746,25935.5,51871,2,"1:22.839","1:22.216","1:21.731",2,225.876,22,82839,82216,81731
846,1052,2021,3,2021-03-28,15,4,0,1999-11-13,"norris","British",5570363,99470.7678571429,38,94396,25269.5,50539,2,"1:30.902","1:30.099","1:29.974",12,206.398,21,90902,90099,89974
846,1053,2021,21,2021-04-18,13,3,0,1999-11-13,"norris","British",7378300,117115.873015873,63,78259,807803.5,1615607,2,"1:15.009","1:14.718","1:14.875",15,225.819,21,75009,74718,74875
846,1054,2021,75,2021-05-02,14,3,0,1999-11-13,"norris","British",5722790,86708.9393939394,55,81696,23636.6666666667,70910,3,"1:18.794","1:18.481","1:19.116",10,205.038,21,78794,78481,79116
846,1055,2021,4,2021-05-09,13,4,0,1999-11-13,"norris","British",5612265,86342.5384615385,56,81279,22165.5,44331,2,"1:17.821","1:17.696","1:18.010",4,207.064,21,77821,77696,78010
846,1056,2021,6,2021-05-23,13,3,0,1999-11-13,"norris","British",5956247,76362.141025641,76,74670,23874,23874,1,"1:11.321","1:11.031","1:10.620",15,160.883,21,71321,71031,70620
846,1057,2021,73,2021-06-06,12,4,0,1999-11-13,"norris","British",8021164,157277.725490196,41,105326,682269.333333333,2046808,3,"1:42.167","1:41.813","1:41.747",10,205.18,21,102167,101813,101747
846,1058,2021,70,2021-06-27,13,4,0,1999-11-13,"norris","British",4944281,70632.5857142857,65,68903,21692,21692,1,"1:04.584","1:04.298","1:04.120",10,225.604,21,64584,64298,64120
846,1059,2021,34,2021-06-20,13,4,0,1999-11-13,"norris","British",5309802,100184.943396226,52,97425,30531,30531,1,"1:31.733","1:31.542","1:31.252",10,215.87,21,91733,91542,91252
846,1060,2021,70,2021-07-04,13,4,0,1999-11-13,"norris","British",5054562,71191.014084507,62,68471,26474,26474,1,"1:04.345","1:04.415","1:03.768",15,227.027,21,64345,64415,63768
846,1061,2021,9,2021-07-18,14,3,0,1999-11-13,"norris","British",7131857,137151.096153846,21,91418,1041962,2083924,2,"1:27.444","1:27.220","1:26.897",12,231.979,21,87444,87220,86897
846,1062,2021,11,2021-08-01,13,3,0,1999-11-13,"norris","British",329158,164579,1,142425,38267,38267,1,"1:17.081","1:16.385","1:16.489",0,NA,21,77081,76385,76489
846,1064,2021,39,2021-09-05,13,4,0,1999-11-13,"norris","British",5457725,76869.3661971831,48,74236,20443,20443,1,"1:10.489","1:10.406","\N",1,206.535,21,70489,70406,0
846,1065,2021,14,2021-09-12,13,4,0,1999-11-13,"norris","British",4916112,92756.8301886792,53,84971,24168,24168,1,"1:20.916","1:20.059","1:19.989",18,245.434,21,80916,80059,79989
846,1066,2021,71,2021-09-26,12,4,0,1999-11-13,"norris","British",5528225,104306.132075472,39,97423,31247,62494,2,"1:47.238","1:45.827","1:41.993",7,216.096,21,107238,105827,101993
846,1067,2021,5,2021-10-10,12,4,0,1999-11-13,"norris","British",5511316,95022.6896551724,50,92446,23239,23239,1,"1:25.138","1:24.642","1:23.954",6,207.87,21,85138,84642,83954
846,1069,2021,69,2021-10-24,19,5,0,1999-11-13,"norris","British",5760947,102874.053571429,41,100228,24966.5,49933,2,"1:34.551","1:33.880","1:33.887",4,198.016,21,94551,93880,93887
846,1070,2021,32,2021-11-07,19,5,0,1999-11-13,"norris","British",5945312,84933.0285714286,67,80617,22534,22534,1,"1:17.569","1:17.473","1:36.830",1,192.197,21,77569,77473,96830
846,1071,2021,18,2021-11-14,17,5,0,1999-11-13,"norris","British",5566857,79526.5285714286,53,73761,21218.4,106092,5,"1:09.365","1:09.030","1:08.980",1,210.306,22,69365,69030,68980
846,1072,2021,77,2021-12-05,17,6,0,1999-11-13,"norris","British",7636476,152729.52,49,91914,718284,2154852,3,"1:28.338","1:28.344","1:28.180",1,241.817,22,88338,88344,88180
846,1073,2021,24,2021-12-12,13,6,0,1999-11-13,"norris","British",5476545,94423.1896551724,58,86762,21776.5,43553,2,"1:23.553","1:23.256","1:22.931",6,219.123,22,83553,83256,82931
846,1074,2022,3,2022-03-20,15,15,0,1999-11-13,"norris","British",5909919,103682.789473684,51,96988,25636.6666666667,76910,3,"1:32.239","1:32.008","\N",0,200.882,22,92239,92008,0
846,1075,2022,77,2022-03-27,17,10,0,1999-11-13,"norris","British",5115417,102308.34,46,92753,20383,20383,1,"1:29.957","1:29.651","\N",6,239.629,22,89957,89651,0
846,1076,2022,1,2022-04-10,5,8,0,1999-11-13,"norris","British",5319851,91721.5689655172,55,82248,17556,17556,1,"1:19.280","1:19.066","1:18.703",10,231.018,22,79280,79066,78703
846,1077,2022,21,2022-04-24,13,6,0,1999-11-13,"norris","British",5562820,88298.7301587302,61,80903,30070,30070,1,"1:20.168","1:19.294","1:29.131",15,218.439,22,80168,79294,89131
846,1078,2022,79,2022-05-08,19,7,0,1999-11-13,"norris","British",3749442,96139.5384615385,37,93411,19986,19986,1,"1:30.761","1:29.634","1:29.750",0,208.575,22,90761,89634,89750
846,1079,2022,4,2022-05-22,13,7,0,1999-11-13,"norris","British",5923710,89753.1818181818,53,85619,22474,67422,3,"1:20.838","1:20.471","\N",4,196.568,22,80838,80471,0
846,1080,2022,6,2022-05-29,13,7,0,1999-11-13,"norris","British",7002496,109414,55,74693,314317,1257268,4,"1:12.927","1:12.266","1:11.849",9,160.834,22,72927,72266,71849
846,1081,2022,73,2022-06-12,11,7,0,1999-11-13,"norris","British",5738497,112519.549019608,37,107997,21443,21443,1,"1:44.237","1:43.398","\N",2,200.105,22,104237,103398,0
846,1082,2022,7,2022-06-19,18,7,0,1999-11-13,"norris","British",5828902,83270.0285714286,63,77495,33583,67166,2,"1:34.066","\N","\N",0,202.588,22,94066,0,0
846,1083,2022,9,2022-07-03,14,7,0,1999-11-13,"norris","British",8282254,159274.115384615,47,91645,1033607,3100821,3,"1:41.515","1:41.821","1:42.084",8,231.41,22,101515,101821,102084
846,1084,2022,70,2022-07-10,13,7,0,1999-11-13,"norris","British",5072519,72464.5571428571,62,69304,25004,50008,2,"1:06.330","1:25.847","\N",6,224.298,22,66330,85847,0
846,1085,2022,34,2022-07-24,13,7,0,1999-11-13,"norris","British",5454138,102908.264150943,28,98985,37539,37539,1,"1:32.672","1:32.777","1:32.032",6,212.356,22,92672,92777,92032
846,1086,2022,11,2022-07-31,13,7,0,1999-11-13,"norris","British",6054212,86488.7428571429,47,83043,22711,45422,2,"1:18.653","1:18.121","1:17.769",6,189.92,22,78653,78121,77769
846,1087,2022,13,2022-08-28,13,7,0,1999-11-13,"norris","British",5257633,119491.659090909,31,111678,23298,46596,2,"1:45.745","1:45.603","1:46.178",0,225.777,22,105745,105603,106178
846,1088,2022,39,2022-09-04,13,7,0,1999-11-13,"norris","British",5822079,80862.2083333333,63,74706,20561.3333333333,61684,3,"1:11.556","1:11.116","1:11.174",6,205.236,22,71556,71116,71174
846,1089,2022,14,2022-09-11,13,7,0,1999-11-13,"norris","British",4833718,91202.2264150943,43,84718,25749,51498,2,"1:22.130","1:21.831","1:21.584",6,246.167,22,82130,81831,81584
846,1091,2022,15,2022-10-02,12,7,0,1999-11-13,"norris","British",7361371,124769,56,109212,30528,30528,1,"1:55.914","1:53.942","1:50.584",12,166.893,22,115914,113942,110584
